country,year,sex,age,suicides_no
Argentina,1993,male,15-24 years,235
Argentina,1993,female,55-74 years,126
Argentina,1993,female,35-54 years,144
Argentina,1993,female,25-34 years,76
Argentina,1993,female,15-24 years,73
Argentina,1993,male,5-14 years,25
Argentina,1993,female,5-14 years,16
Argentina,1994,male,75+ years,192
Argentina,1994,male,55-74 years,509
Argentina,1994,male,35-54 years,527
Argentina,1994,male,25-34 years,226
Argentina,1994,male,15-24 years,250
Argentina,1994,female,55-74 years,135
Argentina,1994,female,75+ years,34
Argentina,1994,female,35-54 years,160
Argentina,1994,female,15-24 years,98
Argentina,1994,female,25-34 years,72
Argentina,1994,male,5-14 years,27
Argentina,1994,female,5-14 years,11
Argentina,1995,male,75+ years,190
Argentina,1995,male,55-74 years,515
Argentina,1995,male,35-54 years,485
Argentina,1995,male,25-34 years,218
Argentina,1995,male,15-24 years,277
Argentina,1995,female,75+ years,49
Argentina,1995,female,55-74 years,134
Argentina,1995,female,35-54 years,139
Argentina,1995,female,15-24 years,101
Argentina,1995,female,25-34 years,62
Argentina,1995,female,5-14 years,19
Argentina,1995,male,5-14 years,15
Argentina,1996,male,75+ years,189
Argentina,1996,male,55-74 years,464
Argentina,1996,male,35-54 years,524
Argentina,1996,male,25-34 years,226
Argentina,1996,male,15-24 years,280
Argentina,1996,female,75+ years,59
Argentina,1996,female,55-74 years,131
Argentina,1996,female,35-54 years,176
Argentina,1996,female,15-24 years,105
Argentina,1996,female,25-34 years,52
Argentina,1996,male,5-14 years,14
Argentina,1996,female,5-14 years,9
Argentina,1997,male,75+ years,195
Argentina,1997,male,55-74 years,457
Argentina,1997,male,35-54 years,501
Argentina,1997,male,25-34 years,213
Argentina,1997,male,15-24 years,260
Argentina,1997,female,75+ years,47
Argentina,1997,female,55-74 years,131
Argentina,1997,female,35-54 years,165
Argentina,1997,female,15-24 years,113
Argentina,1997,female,25-34 years,72
Argentina,1997,male,5-14 years,19
Argentina,1997,female,5-14 years,11
Argentina,1998,male,75+ years,201
Argentina,1998,male,55-74 years,518
Argentina,1998,male,35-54 years,508
Argentina,1998,male,15-24 years,327
Argentina,1998,male,25-34 years,251
Argentina,1998,female,75+ years,53
Argentina,1998,female,55-74 years,140
Argentina,1998,female,15-24 years,114
Argentina,1998,female,35-54 years,147
Argentina,1998,female,25-34 years,52
Argentina,1998,female,5-14 years,20
Argentina,1998,male,5-14 years,16
Argentina,1999,male,75+ years,204
Argentina,1999,male,55-74 years,540
Argentina,1999,male,35-54 years,545
Argentina,1999,male,15-24 years,355
Argentina,1999,male,25-34 years,265
Argentina,1999,female,55-74 years,137
Argentina,1999,female,75+ years,44
Argentina,1999,female,35-54 years,141
Argentina,1999,female,15-24 years,101
Argentina,1999,female,25-34 years,50
Argentina,1999,male,5-14 years,21
Argentina,1999,female,5-14 years,20
Argentina,2000,male,75+ years,232
Argentina,2000,male,55-74 years,602
Argentina,2000,male,35-54 years,578
Argentina,2000,male,15-24 years,463
Argentina,2000,male,25-34 years,331
Argentina,2000,female,55-74 years,133
Argentina,2000,female,75+ years,43
Argentina,2000,female,35-54 years,174
Argentina,2000,female,15-24 years,116
Argentina,2000,female,25-34 years,63
Argentina,2000,female,5-14 years,21
Argentina,2000,male,5-14 years,18
Argentina,2001,male,75+ years,250
Argentina,2001,male,55-74 years,659
Argentina,2001,male,15-24 years,518
Argentina,2001,male,35-54 years,625
Argentina,2001,male,25-34 years,375
Argentina,2001,female,75+ years,57
Argentina,2001,female,15-24 years,166
Argentina,2001,female,55-74 years,137
Argentina,2001,female,35-54 years,210
Argentina,2001,female,25-34 years,82
Argentina,2001,male,5-14 years,29
Argentina,2001,female,5-14 years,24
Argentina,2002,male,75+ years,234
Argentina,2002,male,55-74 years,615
Argentina,2002,male,15-24 years,542
Argentina,2002,male,25-34 years,412
Argentina,2002,male,35-54 years,619
Argentina,2002,female,55-74 years,179
Argentina,2002,female,75+ years,58
Argentina,2002,female,15-24 years,158
Argentina,2002,female,35-54 years,194
Argentina,2002,female,25-34 years,91
Argentina,2002,male,5-14 years,37
Argentina,2002,female,5-14 years,23
Argentina,2003,male,75+ years,272
Argentina,2003,male,55-74 years,577
Argentina,2003,male,15-24 years,638
Argentina,2003,male,25-34 years,456
Argentina,2003,male,35-54 years,625
Argentina,2003,female,75+ years,68
Argentina,2003,female,15-24 years,179
Argentina,2003,female,55-74 years,147
Argentina,2003,female,35-54 years,196
Argentina,2003,female,25-34 years,69
Argentina,2003,male,5-14 years,37
Argentina,2003,female,5-14 years,25
Argentina,2004,male,75+ years,227
Argentina,2004,male,55-74 years,500
Argentina,2004,male,15-24 years,653
Argentina,2004,male,25-34 years,445
Argentina,2004,male,35-54 years,599
Argentina,2004,female,15-24 years,159
Argentina,2004,female,55-74 years,136
Argentina,2004,female,75+ years,50
Argentina,2004,female,35-54 years,185
Argentina,2004,female,25-34 years,99
Argentina,2004,male,5-14 years,43
Argentina,2004,female,5-14 years,25
Argentina,2005,male,75+ years,225
Argentina,2005,male,55-74 years,489
Argentina,2005,male,15-24 years,638
Argentina,2005,male,25-34 years,451
Argentina,2005,male,35-54 years,539
Argentina,2005,female,55-74 years,161
Argentina,2005,female,75+ years,59
Argentina,2005,female,15-24 years,148
Argentina,2005,female,35-54 years,171
Argentina,2005,female,25-34 years,104
Argentina,2005,male,5-14 years,52
Argentina,2005,female,5-14 years,21
Argentina,2006,male,75+ years,246
Argentina,2006,male,15-24 years,656
Argentina,2006,male,55-74 years,487
Argentina,2006,male,25-34 years,483
Argentina,2006,male,35-54 years,585
Argentina,2006,female,15-24 years,175
Argentina,2006,female,55-74 years,115
Argentina,2006,female,35-54 years,160
Argentina,2006,female,25-34 years,105
Argentina,2006,female,75+ years,31
Argentina,2006,male,5-14 years,39
Argentina,2006,female,5-14 years,26
Argentina,2007,male,75+ years,225
Argentina,2007,male,15-24 years,577
Argentina,2007,male,55-74 years,438
Argentina,2007,male,25-34 years,490
Argentina,2007,male,35-54 years,571
Argentina,2007,female,15-24 years,146
Argentina,2007,female,25-34 years,126
Argentina,2007,female,55-74 years,108
Argentina,2007,female,35-54 years,155
Argentina,2007,female,75+ years,31
Argentina,2007,male,5-14 years,45
Argentina,2007,female,5-14 years,34
Argentina,2008,male,75+ years,208
Argentina,2008,male,15-24 years,625
Argentina,2008,male,55-74 years,463
Argentina,2008,male,25-34 years,531
Argentina,2008,male,35-54 years,582
Argentina,2008,female,15-24 years,180
Argentina,2008,female,35-54 years,173
Argentina,2008,female,55-74 years,108
Argentina,2008,female,75+ years,36
Argentina,2008,female,25-34 years,94
Argentina,2008,male,5-14 years,39
Argentina,2008,female,5-14 years,20
Argentina,2009,male,75+ years,177
Argentina,2009,male,15-24 years,609
Argentina,2009,male,55-74 years,434
Argentina,2009,male,25-34 years,504
Argentina,2009,male,35-54 years,542
Argentina,2009,female,15-24 years,164
Argentina,2009,female,55-74 years,112
Argentina,2009,female,25-34 years,105
Argentina,2009,female,35-54 years,150
Argentina,2009,female,75+ years,25
Argentina,2009,male,5-14 years,34
Argentina,2009,female,5-14 years,28
Argentina,2010,male,75+ years,206
Argentina,2010,male,15-24 years,683
Argentina,2010,male,25-34 years,485
Argentina,2010,male,55-74 years,397
Argentina,2010,male,35-54 years,573
Argentina,2010,female,15-24 years,150
Argentina,2010,female,35-54 years,162
Argentina,2010,female,25-34 years,101
Argentina,2010,female,55-74 years,99
Argentina,2010,female,75+ years,34
Argentina,2010,male,5-14 years,33
Argentina,2010,female,5-14 years,20
Argentina,2011,male,75+ years,178
Argentina,2011,male,15-24 years,693
Argentina,2011,male,25-34 years,510
Argentina,2011,male,55-74 years,416
Argentina,2011,male,35-54 years,504
Argentina,2011,female,15-24 years,172
Argentina,2011,female,35-54 years,157
Argentina,2011,female,25-34 years,102
Argentina,2011,female,55-74 years,93
Argentina,2011,female,75+ years,30
Argentina,2011,female,5-14 years,29
Argentina,2011,male,5-14 years,28
Argentina,2012,male,75+ years,225
Argentina,2012,male,15-24 years,745
Argentina,2012,male,25-34 years,616
Argentina,2012,male,55-74 years,451
Argentina,2012,male,35-54 years,554
Argentina,2012,female,15-24 years,204
Argentina,2012,female,35-54 years,164
Argentina,2012,female,55-74 years,108
Argentina,2012,female,25-34 years,102
Argentina,2012,female,75+ years,33
Argentina,2012,male,5-14 years,29
Argentina,2012,female,5-14 years,17
Argentina,2013,male,75+ years,168
Argentina,2013,male,15-24 years,696
Argentina,2013,male,25-34 years,499
Argentina,2013,male,55-74 years,398
Argentina,2013,male,35-54 years,604
Argentina,2013,female,15-24 years,167
Argentina,2013,female,25-34 years,102
Argentina,2013,female,35-54 years,157
Argentina,2013,female,55-74 years,102
Argentina,2013,female,75+ years,29
Argentina,2013,female,5-14 years,32
Argentina,2013,male,5-14 years,33
Argentina,2014,male,75+ years,192
Argentina,2014,male,15-24 years,738
Argentina,2014,male,25-34 years,531
Argentina,2014,male,55-74 years,405
Argentina,2014,male,35-54 years,644
Argentina,2014,female,15-24 years,204
Argentina,2014,female,35-54 years,196
Argentina,2014,female,25-34 years,118
Argentina,2014,female,55-74 years,109
Argentina,2014,female,75+ years,25
Argentina,2014,female,5-14 years,35
Argentina,2014,male,5-14 years,34
Argentina,2015,male,75+ years,245
Argentina,2015,male,15-24 years,656
Argentina,2015,male,55-74 years,431
Argentina,2015,male,25-34 years,465
Argentina,2015,male,35-54 years,633
Argentina,2015,female,15-24 years,153
Argentina,2015,female,55-74 years,125
Argentina,2015,female,25-34 years,114
Argentina,2015,female,35-54 years,166
Argentina,2015,female,75+ years,27
Argentina,2015,male,5-14 years,39
Argentina,2015,female,5-14 years,19
Armenia,1990,male,35-54 years,25
Armenia,1990,male,75+ years,2
Armenia,1990,male,55-74 years,11
Armenia,1990,male,25-34 years,16
Armenia,1990,female,35-54 years,15
Armenia,1990,male,15-24 years,10
Armenia,1990,female,55-74 years,6
Armenia,1990,female,75+ years,1
Armenia,1990,female,25-34 years,4
Armenia,1990,female,15-24 years,3
Armenia,1990,female,5-14 years,0
Armenia,1990,male,5-14 years,0
Armenia,1991,male,75+ years,5
Armenia,1991,male,25-34 years,20
Armenia,1991,female,55-74 years,11
Armenia,1991,male,55-74 years,9
Armenia,1991,male,35-54 years,14
Armenia,1991,female,75+ years,2
Armenia,1991,female,35-54 years,9
Armenia,1991,male,15-24 years,6
Armenia,1991,female,25-34 years,4
Armenia,1991,female,15-24 years,0
Armenia,1991,female,5-14 years,0
Armenia,1991,male,5-14 years,0
Armenia,1992,male,75+ years,3
Armenia,1992,male,55-74 years,15
Armenia,1992,male,35-54 years,22
Armenia,1992,male,25-34 years,15
Armenia,1992,female,55-74 years,10
Armenia,1992,female,75+ years,2
Armenia,1992,male,15-24 years,9
Armenia,1992,female,35-54 years,6
Armenia,1992,female,15-24 years,1
Armenia,1992,female,25-34 years,0
Armenia,1992,female,5-14 years,0
Armenia,1992,male,5-14 years,0
Armenia,1993,female,75+ years,6
Armenia,1993,male,55-74 years,20
Armenia,1993,male,75+ years,2
Armenia,1993,male,35-54 years,25
Armenia,1993,male,25-34 years,17
Armenia,1993,female,55-74 years,14
Armenia,1993,male,15-24 years,7
Armenia,1993,female,25-34 years,6
Armenia,1993,female,35-54 years,6
Armenia,1993,female,15-24 years,3
Armenia,1993,female,5-14 years,0
Armenia,1993,male,5-14 years,0
Armenia,1994,male,75+ years,7
Armenia,1994,female,75+ years,5
Armenia,1994,male,55-74 years,20
Armenia,1994,male,35-54 years,31
Armenia,1994,female,55-74 years,18
Armenia,1994,male,25-34 years,10
Armenia,1994,male,15-24 years,6
Armenia,1994,female,35-54 years,7
Armenia,1994,female,15-24 years,4
Armenia,1994,male,5-14 years,2
Armenia,1994,female,25-34 years,1
Armenia,1994,female,5-14 years,1
Armenia,1995,male,55-74 years,29
Armenia,1995,male,35-54 years,32
Armenia,1995,male,25-34 years,21
Armenia,1995,male,75+ years,2
Armenia,1995,female,75+ years,2
Armenia,1995,female,55-74 years,11
Armenia,1995,female,25-34 years,11
Armenia,1995,male,15-24 years,10
Armenia,1995,female,35-54 years,8
Armenia,1995,female,15-24 years,3
Armenia,1995,male,5-14 years,1
Armenia,1995,female,5-14 years,0
Armenia,1996,male,75+ years,3
Armenia,1996,male,55-74 years,18
Armenia,1996,male,35-54 years,24
Armenia,1996,male,25-34 years,13
Armenia,1996,female,55-74 years,12
Armenia,1996,female,35-54 years,7
Armenia,1996,male,15-24 years,4
Armenia,1996,female,25-34 years,3
Armenia,1996,female,15-24 years,1
Armenia,1996,female,5-14 years,1
Armenia,1996,male,5-14 years,1
Armenia,1996,female,75+ years,0
Armenia,1997,male,55-74 years,21
Armenia,1997,male,35-54 years,26
Armenia,1997,female,75+ years,3
Armenia,1997,male,75+ years,1
Armenia,1997,male,25-34 years,9
Armenia,1997,female,55-74 years,8
Armenia,1997,male,15-24 years,4
Armenia,1997,female,35-54 years,3
Armenia,1997,female,25-34 years,1
Armenia,1997,male,5-14 years,1
Armenia,1997,female,15-24 years,0
Armenia,1997,female,5-14 years,0
Armenia,1998,male,75+ years,2
Armenia,1998,male,55-74 years,16
Armenia,1998,male,35-54 years,20
Armenia,1998,male,25-34 years,6
Armenia,1998,female,55-74 years,6
Armenia,1998,female,75+ years,1
Armenia,1998,female,35-54 years,9
Armenia,1998,male,15-24 years,4
Armenia,1998,female,25-34 years,1
Armenia,1998,female,5-14 years,1
Armenia,1998,female,15-24 years,0
Armenia,1998,male,5-14 years,0
Armenia,1999,male,55-74 years,15
Armenia,1999,female,75+ years,3
Armenia,1999,male,35-54 years,22
Armenia,1999,female,55-74 years,9
Armenia,1999,male,25-34 years,6
Armenia,1999,male,15-24 years,6
Armenia,1999,female,35-54 years,4
Armenia,1999,female,25-34 years,2
Armenia,1999,female,15-24 years,0
Armenia,1999,female,5-14 years,0
Armenia,1999,male,5-14 years,0
Armenia,1999,male,75+ years,0
Armenia,2000,male,75+ years,4
Armenia,2000,female,75+ years,5
Armenia,2000,male,55-74 years,14
Armenia,2000,male,35-54 years,18
Armenia,2000,male,25-34 years,5
Armenia,2000,male,15-24 years,6
Armenia,2000,female,25-34 years,4
Armenia,2000,female,55-74 years,4
Armenia,2000,female,35-54 years,1
Armenia,2000,female,15-24 years,0
Armenia,2000,female,5-14 years,0
Armenia,2000,male,5-14 years,0
Armenia,2001,male,55-74 years,17
Armenia,2001,male,75+ years,3
Armenia,2001,female,75+ years,4
Armenia,2001,male,35-54 years,19
Armenia,2001,female,55-74 years,4
Armenia,2001,male,15-24 years,4
Armenia,2001,male,5-14 years,3
Armenia,2001,male,25-34 years,2
Armenia,2001,female,35-54 years,3
Armenia,2001,female,25-34 years,1
Armenia,2001,female,15-24 years,0
Armenia,2001,female,5-14 years,0
Armenia,2002,male,75+ years,3
Armenia,2002,male,55-74 years,19
Armenia,2002,male,25-34 years,12
Armenia,2002,male,35-54 years,22
Armenia,2002,female,75+ years,1
Armenia,2002,male,15-24 years,5
Armenia,2002,female,35-54 years,6
Armenia,2002,female,55-74 years,3
Armenia,2002,female,25-34 years,1
Armenia,2002,male,5-14 years,1
Armenia,2002,female,15-24 years,1
Armenia,2002,female,5-14 years,0
Armenia,2003,male,75+ years,3
Armenia,2003,male,55-74 years,14
Armenia,2003,male,35-54 years,21
Armenia,2003,female,75+ years,3
Armenia,2003,male,25-34 years,10
Armenia,2003,female,55-74 years,3
Armenia,2003,female,35-54 years,3
Armenia,2003,male,5-14 years,1
Armenia,2003,male,15-24 years,1
Armenia,2003,female,15-24 years,0
Armenia,2003,female,25-34 years,0
Armenia,2003,female,5-14 years,0
Armenia,2006,male,75+ years,6
Armenia,2006,male,55-74 years,21
Armenia,2006,male,35-54 years,17
Armenia,2006,male,15-24 years,10
Armenia,2006,female,55-74 years,8
Armenia,2006,male,25-34 years,6
Armenia,2006,female,75+ years,2
Armenia,2006,female,35-54 years,5
Armenia,2006,female,25-34 years,2
Armenia,2006,male,5-14 years,1
Armenia,2006,female,15-24 years,0
Armenia,2006,female,5-14 years,0
Armenia,2007,male,75+ years,7
Armenia,2007,male,55-74 years,13
Armenia,2007,male,35-54 years,19
Armenia,2007,female,55-74 years,8
Armenia,2007,male,15-24 years,7
Armenia,2007,male,25-34 years,4
Armenia,2007,female,35-54 years,8
Armenia,2007,female,75+ years,1
Armenia,2007,female,15-24 years,3
Armenia,2007,male,5-14 years,1
Armenia,2007,female,25-34 years,0
Armenia,2007,female,5-14 years,0
Armenia,2008,male,75+ years,7
Armenia,2008,male,55-74 years,18
Armenia,2008,male,35-54 years,11
Armenia,2008,female,35-54 years,10
Armenia,2008,female,55-74 years,5
Armenia,2008,male,25-34 years,4
Armenia,2008,male,15-24 years,3
Armenia,2008,female,25-34 years,2
Armenia,2008,female,5-14 years,1
Armenia,2008,male,5-14 years,1
Armenia,2008,female,15-24 years,1
Armenia,2008,female,75+ years,0
Armenia,2009,male,75+ years,8
Armenia,2009,male,55-74 years,11
Armenia,2009,male,35-54 years,17
Armenia,2009,male,15-24 years,5
Armenia,2009,female,75+ years,1
Armenia,2009,female,55-74 years,3
Armenia,2009,male,25-34 years,2
Armenia,2009,female,25-34 years,2
Armenia,2009,female,35-54 years,3
Armenia,2009,female,15-24 years,1
Armenia,2009,female,5-14 years,0
Armenia,2009,male,5-14 years,0
Armenia,2010,male,75+ years,6
Armenia,2010,male,55-74 years,13
Armenia,2010,male,25-34 years,10
Armenia,2010,male,35-54 years,15
Armenia,2010,male,15-24 years,8
Armenia,2010,female,55-74 years,7
